#,case_id,product,d_type,supplier,jira_request,required_by,received_date,m_lead_time_in_weeks,m_lead_time_in_days,item_type,next_delivery_date,d_created,updated,location,total_amount,tax_amount
202,PO20-0385_8001421,VDA QC NW16 STRAIGHT,Advanced Purchase,0c7e2eaddb60a3240aa8c06c5808f673,PRCH-3763,31/1/2020,,0,0,Connectors,9/2/2021,2020-01-24 00:00:00.000000,2020-07-21 10:55:44.573000,UK/Banbury/Main stores,32.22,5.37
203,PO20-0453_1019782,BMS Mounting Bracket,Advanced Purchase,36e7484dad81158176da49599e3b48e4,PRCH-3798,5/2/2020,18/2/2020,,,0,,2020-01-27 00:00:00.000000,2020-07-07 05:51:20.027000,UK/Banbury/Main stores,13.5,2.25
204,PO20-0423_1001354,Battery Tray Bottom,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,3797,31/1/2020,29/1/2020,0,0,,,2020-01-27 00:00:00.000000,2020-07-07 05:51:20.620000,UK/Banbury/Main stores,23,3.8333333333333333
205,PO20-0455_1018473,HOSE RADIATOR OUTLET RH 26 ID X 68 SAE 20R4 CLASS D2,Advanced Purchase,e8f10948100304a87ba841706d59c7ae,PRCH-3789,31/1/2020,3/2/2020,0,0,,,2020-01-28 00:00:00.000000,2020-07-07 05:51:21.200000,UK/Banbury/Main stores,8.75,1.4583333333333333
206,PO20-0455_1018474,HOSE TANK OUTLET LH 23 ID X 363 SAE 20R4 CLASS D2,Advanced Purchase,e8f10948100304a87ba841706d59c7ae,PRCH-3789,31/1/2020,3/2/2020,0,0,,,2020-01-28 00:00:00.000000,2020-07-07 05:51:21.200000,UK/Banbury/Main stores,8.75,1.4583333333333333
207,PO20-0455_1018472,HOSE RADIATOR OUTLET LH 26 ID X 54 SAE 20R4 CLASS D2,Advanced Purchase,e8f10948100304a87ba841706d59c7ae,PRCH-3789,31/1/2020,3/2/2020,0,0,,,2020-01-28 00:00:00.000000,2020-07-07 05:51:21.200000,UK/Banbury/Main stores,8.75,1.4583333333333333
208,PO20-0455_1018081,HOSE TANK COUPLE 16 ID X 66 SAE 20R3 CLASS D2,Advanced Purchase,e8f10948100304a87ba841706d59c7ae,PRCH-3789,31/1/2020,3/2/2020,0,0,,,2020-01-28 00:00:00.000000,2020-07-07 05:51:21.200000,UK/Banbury/Main stores,8.75,1.4583333333333333
209,PO20-0455_1018470,HOSE RADIATOR INLET LH 16 ID X 441 SAE 20R4 CLASS D2,Advanced Purchase,e8f10948100304a87ba841706d59c7ae,PRCH-3789,31/1/2020,3/2/2020,0,0,,,2020-01-28 00:00:00.000000,2020-07-07 05:51:21.200000,UK/Banbury/Main stores,8.75,1.4583333333333333
210,PO20-0455_1018471,HOSE RADIATOR INLET RH 16 ID X 651 SAE 20R4 CLASS D2,Advanced Purchase,e8f10948100304a87ba841706d59c7ae,PRCH-3789,31/1/2020,3/2/2020,0,0,,,2020-01-28 00:00:00.000000,2020-07-07 05:51:21.200000,UK/Banbury/Main stores,8.75,1.4583333333333333
211,PO20-0455_1018469,HOSE HEAT PUMP 26 ID X 298 SAE 20R4 CLASS D2,Advanced Purchase,e8f10948100304a87ba841706d59c7ae,PRCH-3789,31/1/2020,3/2/2020,0,0,,,2020-01-28 00:00:00.000000,2020-07-07 05:51:21.200000,UK/Banbury/Main stores,8.75,1.4583333333333333
212,PO20-0455_1018475,HOSE TANK OUTLET RH 16 ID X 261 SAE 20R4 CLASS D2,Advanced Purchase,e8f10948100304a87ba841706d59c7ae,PRCH-3789,31/1/2020,3/2/2020,0,0,,,2020-01-28 00:00:00.000000,2020-07-07 05:51:21.200000,UK/Banbury/Main stores,8.75,1.4583333333333333
213,PO20-0515_1006904,Cargo Frame Lower Foot Casting,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3865,5/2/2020,7/2/2020,0,0,,,2020-01-30 00:00:00.000000,2020-07-07 05:51:24.057000,UK/Banbury/Main stores,344.76,57.46
214,PO20-0475_1010068,HMI SCREEN,Advanced Purchase,e65fa6b1da3a33e32fafe116d61210d0,,30/3/2020,2/11/2020,12,84,Purchased,,2020-01-29 00:00:00.000000,2020-11-02 05:51:59.450000,UK/Banbury/Main stores,416.6666666666666667,
215,PO20-0473_1003393,E-MIRROR SCREEN,Advanced Purchase,e65fa6b1da3a33e32fafe116d61210d0,3840,30/3/2020,,12,84,Purchased,30/3/2020,2020-01-29 00:00:00.000000,2020-07-07 05:51:23.110000,UK/Banbury/Main stores,500,
216,PO20-0509_8000662,BOLT-EXTERNAL HEX-FLANGED-M8X1.25X20-ZINC FLAKE-DIN6921,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3762,7/2/2020,25/2/2020,,,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.427000,UK/Banbury/Main stores,193.24,32.2066666666666667
217,PO20-0509_8000622,DIN_6923_M5_FLANGED_HEX_NUT_GRADE_8.8_ZINC_FLAKE_SILVER,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3762,7/2/2020,25/2/2020,,,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.427000,UK/Banbury/Main stores,193.24,32.2066666666666667
218,PO20-0509_8000661,BOLT-EXTERNAL HEX-FLANGED-M8X1.25X16-ZINC FLAKE-DIN6921,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3762,7/2/2020,25/2/2020,,,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.427000,UK/Banbury/Main stores,193.24,32.2066666666666667
219,PO20-0486_10187932,Wiper Rig Full Assy ,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,3851,10/2/2020,26/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.177000,UK/Banbury/Main stores,155,25.8333333333333333
220,PO20-0483_1019291,ALPHA ENVISAGE HMI CLUSTER HOUSING,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3842,12/2/2020,19/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.937000,UK/Banbury/Main stores,121.8,20.3
221,PO20-0483_1016833,Cluster Housing,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3842,12/2/2020,19/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.937000,UK/Banbury/Main stores,121.8,20.3
222,PO20-0509_1018485,15mm Shock Mount M5,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3762,7/2/2020,25/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.427000,UK/Banbury/Main stores,193.24,32.2066666666666667
223,PO20-1964_1025075,CTR EXTRUSION RP,Advanced Purchase,39f4826bad6341fd2342df39b51c1900,PRCH-4805,29/4/2020,,0,0,,29/4/2020,2020-04-22 00:00:00.000000,2020-07-07 05:52:30.450000,UK/Banbury/Main stores,23.43,3.905
224,PO20-0480_1019414,HOSE BATTERY COOLANT FEED-ADVANCE,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3757,12/2/2020,17/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.393000,UK/Banbury/Main stores,106.5,17.75
225,PO20-0483_1017843,CARGO-SHELF-SIDE-ANGLE-BRACKET,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3842,12/2/2020,19/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.937000,UK/Banbury/Main stores,121.8,20.3
226,PO20-0509_1018323-19113,3 Geary Gear,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3762,7/2/2020,25/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.427000,UK/Banbury/Main stores,193.24,32.2066666666666667
227,PO20-0480_1019390,Battery Cooling Link Hose Return,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3757,12/2/2020,17/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.393000,UK/Banbury/Main stores,106.5,17.75
228,PO20-0509_1018329,VAN-DOOR MOTOR GEARBOX MOUNT BOTTOM-ADVANCE,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3762,7/2/2020,25/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.427000,UK/Banbury/Main stores,193.24,32.2066666666666667
229,PO20-0478_1019265,FRONT FACIA LOCATOR PIN,Advanced Purchase,a2ae8c52e6ada033e5620b6aa974fdd5,PRCH-3781,19/2/2020,12/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:23.077000,UK/Banbury/Main stores,31.25,5.2083333333333333
230,PO20-0483_1018381,CARGO-SHELF-OMNIA-ANGLE-BRKT,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3842,12/2/2020,19/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.937000,UK/Banbury/Main stores,121.8,20.3
231,PO20-0483_1018383,CARGO-SHELF-OMNIA-SUPPORT-BRKT,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3842,12/2/2020,19/2/2020,0,0,,,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.937000,UK/Banbury/Main stores,121.8,20.3
232,PO20-0509_1018104,VAN-DOOR MOTOR GEARBOX MOUNT TOP-ADVANCE,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3762,7/2/2020,25/2/2020,0,0,,7/2/2020,2020-01-29 00:00:00.000000,2020-07-07 05:51:22.427000,UK/Banbury/Main stores,193.24,32.2066666666666667
233,PO20-0538_1019823,WHEEL 22.5x9 115MM OFFSET VAR 1,Advanced Purchase,41f370386b7d7cb6e70265e7a8435bfe,3881,30/3/2020,22/5/2020,12,84,Purchased Assy,,2020-01-30 00:00:00.000000,2020-07-07 05:51:24.027000,UK/Banbury/Main stores,213.3333333333333333,
234,PO20-0515_1009155,P4 Cargo Frame Lower Foot Casting Centre,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-3865,5/2/2020,7/2/2020,0,0,,,2020-01-30 00:00:00.000000,2020-07-07 05:51:24.057000,UK/Banbury/Main stores,344.76,57.46
235,PO20-0558_1001853,PNEUMATIC PLUG M16X1.5MM,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-3893,4/2/2020,3/2/2020,6,42,Purchased,19/4/2019,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.537000,UK/Banbury/Main stores,27.98,4.6633333333333333
236,PO20-0558_1001963,PNEUMATIC SWIVEL STUD M22X1.5MM MED,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-3893,4/2/2020,3/2/2020,2,14,Purchased,19/4/2019,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.537000,UK/Banbury/Main stores,27.98,4.6633333333333333
237,PO20-0558_1001832,PNEUMATIC THREADLESS COUPLING 8X1MM MED,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-3893,4/2/2020,3/2/2020,2,14,Child,19/4/2019,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.537000,UK/Banbury/Main stores,27.98,4.6633333333333333
238,PO20-0558_1003530,PNEUMATIC PLUG M22X1.5 MALE INTEGRAL SEAL,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-3893,4/2/2020,3/2/2020,8,56,Purchased,19/4/2019,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.537000,UK/Banbury/Main stores,27.98,4.6633333333333333
239,PO20-0558_1001725,PNEUMATIC THREADLESS COUPLING 12X1.5MM,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-3893,4/2/2020,3/2/2020,2,14,Child,19/4/2019,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.537000,UK/Banbury/Main stores,27.98,4.6633333333333333
240,PO20-0558_1003520,PNEUMATIC REDUCER M16X1.5 FEM X M22X1.5 MALE,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-3893,4/2/2020,3/2/2020,2,14,,19/4/2019,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.537000,UK/Banbury/Main stores,27.98,4.6633333333333333
241,PO20-0558_1001718,PNEUMATIC SWIVEL STUD M16X1.5 MED,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-3893,4/2/2020,3/2/2020,2,14,Purchased,19/4/2019,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.537000,UK/Banbury/Main stores,27.98,4.6633333333333333
242,PO20-0566_8001551,M5 ANCHOR NUT ,Advanced Purchase,9c90b18b0f226596d64ae61513a7bf89,PRCH-3850,,3/2/2020,,,0,,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.230000,UK/Banbury/Main stores,6.14,1.02333333333333333333
243,PO20-1964_1025076,LOWER CLIP RP,Advanced Purchase,39f4826bad6341fd2342df39b51c1900,PRCH-4805,29/4/2020,,0,0,,29/4/2020,2020-04-22 00:00:00.000000,2020-07-07 05:52:30.450000,UK/Banbury/Main stores,23.43,3.905
244,PO20-0558_1001961,PNEUMATIC STRAIGHT STUD M22X1.5-12X1.5MM,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-3893,4/2/2020,3/2/2020,8,56,Purchased,19/4/2019,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.537000,UK/Banbury/Main stores,27.98,4.6633333333333333
245,PO20-0558_1020003,PNEUMATIC THREADLESS TEST POINT,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-3893,4/2/2020,3/2/2020,0,0,,,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.537000,UK/Banbury/Main stores,27.98,4.6633333333333333
246,PO20-0565_1019999,"QD3 FEMALE QUICK DISCONNECT NO-SPILL COUPLING, COMPRESSION FOR 10MM X 13MM (3/8IN X 1/2IN)",Advanced Purchase,a4b54e4f27ed8346d56b938954851d02,PRCH-3893,3/2/2020,25/2/2020,0,0,,,2020-01-31 00:00:00.000000,2020-07-07 05:51:25.773000,UK/Banbury/Main stores,5.388,0.898
247,PO20-0546_1015981,Cabin Door Motor,Advanced Purchase,6422869720a28267e878bf2f9cbc41ff,PRCH-3843,7/2/2020,25/2/2020,0,0,,,2020-01-31 00:00:00.000000,2020-07-07 05:51:26.653000,UK/Banbury/Main stores,49.1666666666666667,
248,PO20-0609_1030819,SUSPENSION VAR 2 IDS 4.5T RH,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,8,56,Purchased,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
249,PO20-0609_1029778,SUSPENSION VAR 1 IDS 4.0T RH,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,20,140,Purchased,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
250,PO20-0609_1032246,AIR SPRING RR,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,20,140,Purchased,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
251,PO20-0609_1028172,STEERING SYSTEM FRONT LOWER LH,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,20,140,Child,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
252,PO20-0609_1003598,M22x1.5 WHEEL NUT - EN ISO 898-6,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,8,56,Purchased,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
253,PO20-0609_1005063,STEERING DRAG LINK 875MM,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,12,84,,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
254,PO20-0609_1012036,STEERING SYSTEM FRONT LOWER RH,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,20,140,Child,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
255,PO20-0609_1029782,SUSPENSION VAR 1 IDS 4.0T LH,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,20,140,Purchased,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
256,PO20-0609_1032245,AIR SPRING Bolt,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,20,140,Purchased,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
257,PO20-0609_1035296,MA T ROD LOWER,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,20,140,Purchased Assy,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
258,PO20-0609_1030818,SUSPENSION VAR 2 IDS 4.5T LH,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,8,56,Purchased,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
259,PO20-0609_1043113,AIR SPRING BOLT RR,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,20,140,Purchased,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
260,PO20-0609_1032753,AIR SPRING FR,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,20,140,Purchased,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
261,PO20-0609_1032311,MA PHASOR ROD,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,0,0,,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
262,PO20-0609_1032346,MA STEERING INPUT ROD,Advanced Purchase,56e92785ef1ce1abacba7b17a160bb7a,PRCH-3918,27/4/2020,,0,0,,27/4/2020,2020-02-03 00:00:00.000000,2020-11-12 14:45:05.390000,UK/Banbury/Main stores,171583.333333333333,
263,PO20-1134_1015919,LV Busbar Fuse Box Dashboard (Large Fuses),Advanced Purchase,cb0e1f5af10530fc6cc6ffd2924e0f23,PRCH-4165,6/3/2020,4/3/2020,0,0,,22/11/2019,2020-03-02 00:00:00.000000,2020-07-07 05:51:50.757000,UK/Banbury/Main stores,29.612,4.9353333333333333
264,PO20-1128_1021341,Cabin light extrusion,Simple Purchase,a07d25c6d1f8b4aa77186b00858dccae,,6/3/2020,,0,0,,6/3/2020,2020-03-02 00:00:00.000000,2020-07-07 05:51:51.090000,UK/Banbury/Main stores,18.55,3.0916666666666667
265,PO20-0688_1016943,CRASH SENSOR,Advanced Purchase,8630a010ac6f13d9f0950cc5081832f1,3956,19/2/2020,13/2/2020,8,56,Purchased,,2020-02-05 00:00:00.000000,2020-07-07 05:51:30.590000,UK/Banbury/Main stores,14,2.3333333333333333
266,PO20-0696_1018802,PAS PUMP HV,Advanced Purchase,849e37e18f67d29f88d1821b0d87eba4,PRCH-3964,,17/12/2020,12,84,Purchased,,2020-02-06 00:00:00.000000,2020-12-17 04:53:28.900000,UK/Banbury/Main stores,1292.9,215.4833333333333333
267,PO20-0692_1016924,PNEUMATIC COMPRESSOR VAR 2,Advanced Purchase,916b82ac51a60a84a1aeea04e9129e25,3959,2/3/2020,12/11/2020,6,42,Purchased,2/3/2020,2020-02-06 00:00:00.000000,2020-11-12 05:04:52.363000,UK/Banbury/Main stores,3915.1,583.1
268,PO20-0692_1029644,AIR COMPRESSOR ASSY LHD,Advanced Purchase,916b82ac51a60a84a1aeea04e9129e25,3959,2/3/2020,,0,0,,2/3/2020,2020-02-06 00:00:00.000000,2020-11-12 05:04:52.363000,UK/Banbury/Main stores,3915.1,583.1
269,PO20-0730_1016332,INTERIOR SCREEN BULKHEAD 42 INCH,Advanced Purchase,8d76901aff85124dcc5f2ae97a865221,3982,30/3/2020,11/5/2020,16,112,,,2020-02-07 00:00:00.000000,2020-07-07 05:51:33.393000,UK/Banbury/Main stores,233.8,38.9666666666666667
270,PO20-0731_8000913,M6 SHORT X 9.0MM HOLE FLANGE HEAD KNURLED BODY BLIND RIVET NUT - OPEN END - STEEL - ZINC AND CLEAR CR3,Advanced Purchase,ba942a34e6a4493f6c7eb5d3151587f3,3983,17/2/2020,12/3/2020,0,0,NONE,,2020-02-07 00:00:00.000000,2020-07-07 05:51:33.617000,UK/Banbury/Main stores,21.51,3.585
271,PO20-0731_8000763,DIN_934_M3_GRADE_8,Advanced Purchase,ba942a34e6a4493f6c7eb5d3151587f3,3983,17/2/2020,12/3/2020,0,0,,,2020-02-07 00:00:00.000000,2020-07-07 05:51:33.617000,UK/Banbury/Main stores,21.51,3.585
272,PO20-0731_1018698,SPHERICAL DIA 10MM BALL STUD M6 THREADED,Advanced Purchase,ba942a34e6a4493f6c7eb5d3151587f3,3983,17/2/2020,12/3/2020,0,0,,18/1/2021,2020-02-07 00:00:00.000000,2020-07-07 05:51:33.617000,UK/Banbury/Main stores,21.51,3.585
273,PO20-0731_8000622,DIN_6923_M5_FLANGED_HEX_NUT_GRADE_8.8_ZINC_FLAKE_SILVER,Advanced Purchase,ba942a34e6a4493f6c7eb5d3151587f3,3983,17/2/2020,12/3/2020,0,0,,,2020-02-07 00:00:00.000000,2020-07-07 05:51:33.617000,UK/Banbury/Main stores,21.51,3.585
274,PO20-0731_8001276,M6X1.0 X L10 ISO7380-2 HEX SOC BUTTON HEAD,Advanced Purchase,ba942a34e6a4493f6c7eb5d3151587f3,3983,17/2/2020,12/3/2020,0,0,Consumable,,2020-02-07 00:00:00.000000,2020-07-07 05:51:33.617000,UK/Banbury/Main stores,21.51,3.585
275,PO20-0760_1618458,"PHOENIX CONTACT Circular Connector Contact, Pin, Crimp, Phoenix M17, M23, M40, Circular Housing Connectors",Advanced Purchase,91cd489c7d055f68e2240737e68a9afe,PRCH-3804,12/2/2020,12/2/2020,0,0,,,2020-02-11 00:00:00.000000,2020-07-07 05:51:35.430000,UK/Banbury/Main stores,5.555,0.92583333333333333333
276,PO20-0760_1621577,"PHOENIX CONTACT Circular Connector Contact, M23 PRO Series, Socket, Crimp, Phoenix M23 Sensor Housing Connectors",Advanced Purchase,91cd489c7d055f68e2240737e68a9afe,PRCH-3804,12/2/2020,12/2/2020,0,0,,,2020-02-11 00:00:00.000000,2020-07-07 05:51:35.430000,UK/Banbury/Main stores,5.555,0.92583333333333333333
277,PO20-0760_1618464,"PHOENIX CONTACT Circular Connector Contact, Socket, Crimp, Phoenix M17, M23, M40, Circular Housing Connectors",Advanced Purchase,91cd489c7d055f68e2240737e68a9afe,PRCH-3804,12/2/2020,12/2/2020,0,0,,,2020-02-11 00:00:00.000000,2020-07-07 05:51:35.430000,UK/Banbury/Main stores,5.555,0.92583333333333333333
278,PO20-0761_1621580,"Phoenix Contact, SF-20KP022 size 2mm Male Crimp Circular Connector Contact for use with Circular Connector, Wire size",Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-3804,12/2/2020,12/2/2020,0,0,,,2020-02-11 00:00:00.000000,2020-07-07 05:51:35.573000,UK/Banbury/Main stores,1.425,0.2375
279,PO20-0797_1015495,Brake Pressure reducing valve (Sample),Advanced Purchase,1207bab87ae8f6659a150727955a924f,PRCH-3978,,17/2/2020,,,0,,2020-02-12 00:00:00.000000,2020-07-07 05:51:37.010000,UK/Banbury/Main stores,10.749,1.7915
280,PO20-0802_1020003,PNEUMATIC THREADLESS TEST POINT,Advanced Purchase,debb0f3be638b5dcea5289ecccf600dc,PRCH-4004,14/2/2020,18/2/2020,0,0,,,2020-02-12 00:00:00.000000,2020-07-07 05:51:36.850000,UK/Banbury/Main stores,2.732,0.45533333333333333333
281,PO20-7378_1011-026-0205,"Deutsch, 1011, DT Mounting Clip for use with Automotive Connectors",Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-9109,3/12/2020,3/12/2020,0,0,,,2020-12-02 00:00:00.000000,2020-12-03 10:41:51.890000,UK/Banbury/Main stores,42.23,7.0383333333333333
282,PO20-0844_1021148,Glass Side Drivers Window Large Market 2,Advanced Purchase,0372265f2154782f73a35c8b71182420,4038,30/3/2020,,0,0,,30/3/2020,2020-02-14 00:00:00.000000,2020-07-07 05:51:39.160000,UK/Banbury/Main stores,42.3625,
283,PO20-0844_1021149,Glass Side Lower Drivers Large Market 2 ,Advanced Purchase,0372265f2154782f73a35c8b71182420,4038,30/3/2020,,0,0,,30/3/2020,2020-02-14 00:00:00.000000,2020-07-07 05:51:39.160000,UK/Banbury/Main stores,42.3625,
284,PO20-0881_1008501,Autonomous Steering Module ,Advanced Purchase,6fa088569a26cfe62b0c1a07ff96ae4d,4055,9/3/2020,19/3/2020,12,84,,,2020-02-17 00:00:00.000000,2020-11-11 09:34:58.667000,UK/Banbury/Main stores,358.75,
285,PO20-0909_1002368,B12 HVJB-R,Advanced Purchase,acf91cd9a3ca157dce9df251736fefe6,PRCH-4066,20/3/2020,1/4/2020,0,0,,,2020-02-18 00:00:00.000000,2020-07-07 05:51:40.993000,UK/Banbury/Main stores,80.926,13.4876666666666667
286,PO20-0990_1018406,Steering Service Panel,Advanced Purchase,bd147ff32179036ecce7315fa259ec58,PRCH-4123,28/2/2020,28/2/2020,0,0,,,2020-02-24 00:00:00.000000,2020-07-07 05:51:44.557000,UK/Banbury/Main stores,370.5,61.75
287,PO20-1064_1007927,INT TRANSDUCER ASSY,Advanced Purchase,790b4ba972be8fb546faf6e3483a8a6b,PRCH 4125,6/3/2020,6/5/2020,12,84,Purchased,,2020-02-26 00:00:00.000000,2020-07-07 05:51:46.940000,UK/Banbury/Main stores,7.5,
288,PO20-1054_1021342,Cabin Light Toogle switch ,Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-4150,,,0,0,,,2020-02-26 00:00:00.000000,2020-07-07 05:51:47.007000,UK/Banbury/Main stores,1.685,0.28083333333333333333
289,PO20-1083_1021340,Cabin Light Acrylic sheet,Simple Purchase,c6c68496f2410ac96ebff70d37658149,,,,0,0,,,2020-02-27 00:00:00.000000,2020-07-07 05:51:49.010000,UK/Banbury/Main stores,20.375,3.3958333333333333
290,PO20-1122_1016840,INT/EXT LED DISPLAY CONTROLLER,Advanced Purchase,6d46a2b81e54e8e66c45323e77a2d6cc,4126,9/3/2020,14/5/2020,20,140,Purchased,,2020-02-28 00:00:00.000000,2020-07-07 05:51:49.403000,UK/Banbury/Main stores,66.5,
291,PO20-1122_1018367,DESTINATION LED DISPLAY CONTROLLER EXT FR RR,Advanced Purchase,6d46a2b81e54e8e66c45323e77a2d6cc,4126,9/3/2020,14/5/2020,20,140,,,2020-02-28 00:00:00.000000,2020-07-07 05:51:49.403000,UK/Banbury/Main stores,66.5,
292,PO20-1123_1021413,GLASS SIDE LOWER LAMINATED DRIVER LARGE MARKET 2 ,Advanced Purchase,0372265f2154782f73a35c8b71182420,4212,16/3/2020,,0,0,,16/3/2020,2020-02-28 00:00:00.000000,2020-07-07 05:51:49.743000,UK/Banbury/Main stores,174.2958333333333333,
